x,y,Date,index,cluster,Tenure,tenure,Topics
4.281409,8.093622,2010,MSS915,C3,7,MS_Year_7,"The central theme of the text is the partnership between India and the United Kingdom, and the subject is the visit of Prime Minister David Cameron to India."
4.5332847,7.0366664,2010,MSS916,C3,7,MS_Year_7,"The central theme that the author is exploring is the economic relationship between India and the United Kingdom, and the potential for increased trade and investment between the two countries."
1.5343816,7.7538533,2010,MSS917,C2,7,MS_Year_7,"The author is exploring the life and work of Janab Syed Mohammed Ali Shihab Thangal, a great son of Kerala and a influential spiritual leader who is widely respected by politicians and the people of Kerala."
1.675052,8.420543,2010,MSS918,C2,7,MS_Year_7,The central theme of the author's exploration is the importance of literacy and education in human society and the need for immediate action to make India fully literate.
0.23917665,7.121728,2010,MSS919,C2,7,MS_Year_7,The central theme that the author is exploring is the need for peace and reconciliation in Jammu and Kashmir.
0.27824503,7.0873156,2010,MSS920,C2,7,MS_Year_7,The author is exploring the central theme of democracy and the subject of India's progress.
0.35596347,6.6510606,2010,MSS921,C2,7,MS_Year_7,"The central theme of the text is the tragic loss of life and extensive damage to property caused by a sudden cloudburst on the night of August 5-6, 2010."
0.25476572,9.828024,2010,MSS922,C0,7,MS_Year_7,The central theme that the author is exploring is the importance of parliamentary democracy and the need for effective functioning of parliament.
0.55186975,8.889727,2010,MSS924,C0,7,MS_Year_7,The central theme of the text is the importance of democracy and the need for parliamentarians to uphold democratic values.
-0.2056094,7.8006096,2010,MSS925,C0,7,MS_Year_7,The central theme of the author's exploration is the need for improved coordination and communication between police forces in order to effectively address the challenges of modern policing.
2.4051816,6.3823485,2010,MSS926,C2,7,MS_Year_7,The author is exploring the modernization and development of the Tirupati Airport to make it more accessible for pilgrims and tourists coming from all over the world.
2.080448,6.795687,2010,MSS927,C2,7,MS_Year_7,"The central theme of the text is the joint venture between NTPC and BHEL to set up a manufacturing plant in Andhra Pradesh, which will produce power equipment required for additional capacity of 5000 MW per year by 2014-15."
1.3420577,9.020667,2010,MSS928,C0,7,MS_Year_7,The author is exploring the importance of teachers in society and the need for them to be empowered.
2.7763078,8.002927,2010,MSS929,C2,7,MS_Year_7,The central theme that the author is exploring is the role of the armed forces in the development of India.
2.0883915,9.369643,2010,MSS930,C1,7,MS_Year_7,The central theme and subject that the author is exploring is the importance of the working class in India.
0.21586376,7.1916356,2010,MSS931,C2,7,MS_Year_7,The central theme that the author is exploring is the recent violence in Jammu and Kashmir and the need for a dialogue to resolve the issue.
2.1332223,8.227299,2010,MSS932,C2,7,MS_Year_7,"The author is exploring the central theme and subject of the book, which is the history and culture of Delhi, and the monuments and archaeological sites that are located within the city."
1.943646,9.708815,2010,MSS933,C1,7,MS_Year_7,The central theme and subject that the author is exploring is the need for a comprehensive and sustainable revolution in Indian agriculture.
4.835571,7.970285,2010,MSS935,C3,7,MS_Year_7,"The central theme that the author is exploring is the partnership between India and Mozambique, and the subject is the agreement between the two countries."
2.7113292,8.994905,2010,MSS936,C1,7,MS_Year_7,"The central theme of the text is the 38th convocation of the India Institute of Medical Sciences, and the author is exploring the advances made in medical science and healthcare in India."
1.7524221,7.849685,2010,MSS937,C2,7,MS_Year_7,The author is exploring the central theme of the nineteenth Commonwealth Games and the subject of the Games themselves.
2.9888043,8.593465,2010,MSS938,C1,7,MS_Year_7,The author is exploring the potential for scientific cooperation and collaboration among developing countries to benefit all of humanity.
2.8167553,8.57333,2010,MSS939,C1,7,MS_Year_7,"The author is exploring the central theme and subject of the founding of the Tata Institute of Fundamental Research (TIFR) in Hyderabad and the contributions of its founder, Dr. Homi Bhabha, to the world of science."
2.078187,8.739638,2010,MSS940,C1,7,MS_Year_7,The author is exploring the need for a new generation of Indian scientists to take responsibility for the future of Indian science.
2.8098917,7.648671,2010,MSS941,C2,7,MS_Year_7,The author is exploring the central theme of the need for a holistic understanding of contemporary national security within a wider strategic economic and social matrix.
5.0064054,7.394715,2010,MSS942,C3,7,MS_Year_7,The central theme that the author is exploring is the India-Japan Strategic Global Partnership.
4.178816,7.2200627,2010,MSS943,C3,7,MS_Year_7,"The central theme that the author is exploring is the strong relationship between India and Japan, and the potential for cooperation between the two countries."
4.223744,7.1010976,2010,MSS944,C3,7,MS_Year_7,"The central theme of the text is the economic relationship between India and Japan, and the subject is the potential for increased trade and investment between the two countries."
4.136653,7.12636,2010,MSS945,C3,7,MS_Year_7,The central theme and subject that the author is exploring is the friendship and partnership between India and Japan.
3.152278,7.652781,2010,MSS946,C3,7,MS_Year_7,The central theme that the author is exploring is the cooperation between India and Malaysia in order to achieve rapid economic growth and development.
4.920656,7.2772565,2010,MSS947,C3,7,MS_Year_7,The central theme of the text is the strengthening of relations between India and Malaysia through a bilateral visit. The subject of the text is the Prime Minister's visit to Malaysia and the agreements reached between the two countries.
3.3333557,7.9092,2010,MSS948,C3,7,MS_Year_7,"The central theme of the text is the strong relationship between India and Malaysia, and the subject is the Indian community's contribution to Malaysia's development."
3.3892365,7.521909,2010,MSS949,C3,7,MS_Year_7,"The central theme that the author is exploring is the strong ties between the Indian community in Malaysia and India, and how they contribute to the economic and social progress of both countries."
5.3644547,8.50772,2010,MSS950,C3,7,MS_Year_7,"The central theme of the text is the establishment of a strategic partnership between India and ASEAN, with a focus on cooperation in areas such as science and technology, connectivity, and political and security matters."
2.8697648,9.840944,2010,MSS952,C1,7,MS_Year_7,The central theme and subject that the author is exploring is the challenge of climate change and how it affects the oil and gas industry.
